UNIV;JURUSAN;SNBP;PENDAFTAR SNBP;DITERIMA SNBP;KEKETATAN SNBP;SNBT;PENDAFTAR SNBT;DITERIMA SNBT;KEKETATAN SNBT
Universitas Gadjah Mada;PEMBANGUNAN WILAYAH (S1);"91,01";132;24;1:06;"663,48";336;24;1:14
Universitas Gadjah Mada;PENGELOLAAN ARSIP DAN REKAMAN INFORMASI (D4);"93,47";260;18;1:14;"685,58";587;18;1:33
Universitas Gadjah Mada;PENGELOLAAN HUTAN (D4);"88,23";73;27;1:03;"650,15";280;27;1:10
Universitas Gadjah Mada;PENGEMBANGAN PRODUK AGROINDUSTRI (D4);"90,72";128;27;1:05;"619,18";194;27;1:07
Universitas Gadjah Mada;PENYULUHAN DAN KOMUNIKASI PERTANIAN (S1);"88,23";71;12;1:06;"600,63";126;12;1:11
Universitas Gadjah Mada;PERBANKAN (D4);"92,49";190;30;1:06;"665,69";385;30;1:13
Universitas Gadjah Mada;PERENCANAAN WILAYAH DAN KOTA (S1);"94,31";331;21;1:16;"687,89";637;21;1:30
Universitas Gadjah Mada;POLITIK DAN PEMERINTAHAN (S1);"93,7";285;24;1:12;"687,58";620;24;1:26
Universitas Gadjah Mada;PROTEKSI TANAMAN (ILMU HAMA DAN PENYAKIT TUMBUHAN) (S1);"88,48";82;23;1:04;"600,91";134;23;1:06
Universitas Gadjah Mada;PSIKOLOGI (S1);"96,86";1793;68;1:26;"719,88";3837;68;1:56
Universitas Gadjah Mada;SASTRA ARAB (S1);"93,75";292;21;1:14;"677,15";448;21;1:21
Universitas Gadjah Mada;SASTRA INGGRIS (S1);"94,21";315;20;1:16;"692,42";704;20;1:35
Universitas Gadjah Mada;SEJARAH (S1);"90,72";129;15;1:09;"622,92";201;15;1:13
Universitas Gadjah Mada;SISTEM INFORMASI GEOGRAFIS (D4);"90,41";119;18;1:07;"637,29";249;18;1:14
Universitas Gadjah Mada;SOSIOLOGI (S1);"92,3";181;24;1:08;"665,67";359;24;1:15
Universitas Gadjah Mada;STATISTIKA (S1);"94,41";337;18;1:19;"686,56";605;18;1:34
Universitas Gadjah Mada;TEKNIK BIOMEDIS (S1);"93,13";224;14;1:16;660;333;14;1:24
Universitas Gadjah Mada;TEKNIK ELEKTRO (S1);"94,22";322;26;1:12;"684,54";576;26;1:22
Universitas Gadjah Mada;TEKNIK FISIKA (S1);"90,59";121;42;1:03;"652,98";298;42;1:07
Universitas Gadjah Mada;TEKNIK GEODESI (S1);"93,19";247;36;1:07;"680,44";523;36;1:15
Universitas Gadjah Mada;TEKNIK GEOLOGI (S1);"94,42";338;36;1:09;"693,61";728;36;1:20
Universitas Gadjah Mada;TEKNIK INDUSTRI (S1);"95,29";657;42;1:16;"708,56";1211;42;1:29
Universitas Gadjah Mada;TEKNIK INFRASTRUKTUR LINGKUNGAN (S1);"92,75";204;20;1:10;"633,85";223;20;1:11
Universitas Gadjah Mada;TEKNIK KIMIA (S1);"94,44";360;42;1:09;"686,19";590;42;1:14
Universitas Gadjah Mada;TEKNIK MESIN (S1);"94,78";569;57;1:10;"695,39";806;57;1:14
Universitas Gadjah Mada;TEKNIK NUKLIR (S1);"90,08";119;15;1:08;"664,17";339;15;1:23
Universitas Gadjah Mada;TEKNIK PENGELOLAAN DAN PEMELIHARAAN INFRASTRUKTUR SIPIL (D4);"91,1";136;20;1:07;"639,56";250;20;1:13
Universitas Gadjah Mada;TEKNIK PENGELOLAAN DAN PERAWATAN ALAT BERAT (D4);"88,86";104;18;1:06;"626,05";205;18;1:11
Universitas Gadjah Mada;TEKNIK PERTANIAN (S1);"91,19";147;32;1:05;"644,91";269;32;1:08
Universitas Gadjah Mada;TEKNIK SIPIL (S1);"95,96";712;39;1:18;"707,32";1184;39;1:30
Universitas Gadjah Mada;TEKNIK SUMBER DAYA AIR (S1);"95,01";0;20;–;0;0;20;–
Universitas Gadjah Mada;TEKNOLOGI HASIL PERIKANAN (S1);"88,81";104;23;1:05;"625,93";205;23;1:09
Universitas Gadjah Mada;TEKNOLOGI INDUSTRI PERTANIAN (S1);"92,09";160;33;1:05;"656,3";309;33;1:09
Universitas Gadjah Mada;TEKNOLOGI INFORMASI (S1);"96,34";767;26;1:30;"714,73";1740;26;"0,088194444"
Universitas Gadjah Mada;TEKNOLOGI PANGAN DAN HASIL PERTANIAN (S1);"94,59";431;33;1:13;"699,49";844;33;1:26
Universitas Gadjah Mada;TEKNOLOGI REKAYASA ELEKTRO (D4);"91,14";141;22;1:06;"612,39";179;22;1:08
Universitas Gadjah Mada;TEKNOLOGI REKAYASA INSTRUMENTASI DAN KONTROL (D4);"89,05";108;22;1:05;"603,09";156;22;1:07
Universitas Gadjah Mada;TEKNOLOGI REKAYASA INTERNET (D4);"92,45";186;29;1:06;"656,86";318;29;1:11
Universitas Gadjah Mada;TEKNOLOGI REKAYASA MESIN (D4);"88,7";90;18;1:05;"610,72";167;18;1:09
Universitas Gadjah Mada;TEKNOLOGI REKAYASA PELAKSANAAN BANGUNAN SIPIL (D4);"89,03";104;20;1:05;"619,26";197;20;1:10
Universitas Gadjah Mada;TEKNOLOGI REKAYASA PERANGKAT LUNAK (D4);"93,61";272;29;1:09;"682,62";551;29;1:19
Universitas Gadjah Mada;TEKNOLOGI SURVEI DAN PEMETAAN DASAR (D4);"88,76";101;20;1:05;"611,59";170;20;1:09
Universitas Gadjah Mada;TEKNOLOGI VETERINER (D4);"89,09";108;27;1:04;"616,61";187;27;1:07
Universitas Negeri Yogyakarta;ADMINISTRASI PERKANTORAN (D4);"89,51";437;24;1:18;"681,94";748;36;1:21
Universitas Negeri Yogyakarta;ADMINISTRASI PUBLIK (S1);"90,27";835;24;1:35;"699,62";1170;36;1:33
Universitas Negeri Yogyakarta;AKUNTANSI (D4);"87,75";192;24;1:08;"637,96";361;36;1:10
Universitas Negeri Yogyakarta;AKUNTANSI (S1);"90,29";1207;24;1:50;"701,57";976;36;1:27
Universitas Negeri Yogyakarta;ARSITEKTUR (S1);"87,97";204;8;1:26;"664,93";531;12;1:44
Universitas Negeri Yogyakarta;BIMBINGAN & KONSELING (S1);"90,26";746;16;1:47;"697,6";925;24;1:39
Universitas Negeri Yogyakarta;BIOLOGI (S1);"87,59";163;16;1:10;"601,99";224;24;1:09
Universitas Negeri Yogyakarta;FISIKA (S1);"85,52";42;16;1:03;"538,99";97;24;1:04
Universitas Negeri Yogyakarta;ILMU KEOLAHRAGAAN (S1);"86,89";116;24;1:05;"568,2";200;36;1:06
Universitas Negeri Yogyakarta;ILMU KOMUNIKASI (S1);"90,36";1387;30;1:46;"703,04";2491;45;1:55
Universitas Negeri Yogyakarta;ILMU SEJARAH (S1);"87,77";200;16;1:13;"623,46";313;24;1:13
Universitas Negeri Yogyakarta;KEBIJAKAN PENDIDIKAN (S1);"85,55";49;8;1:06;"545,3";120;12;1:10
Universitas Negeri Yogyakarta;KIMIA (S1);"86,97";124;16;1:08;"565,75";188;24;1:08
Universitas Negeri Yogyakarta;MANAJEMEN (S1);"90,65";2350;48;1:49;"709,58";2969;72;1:41
Universitas Negeri Yogyakarta;MANAJEMEN PEMASARAN (D4);"88,49";217;24;1:09;"662,98";462;36;1:13
Universitas Negeri Yogyakarta;MANAJEMEN PENDIDIKAN (S1);"88,84";236;16;1:15;"642,91";389;24;1:16
Universitas Negeri Yogyakarta;MATEMATIKA (S1);"87,46";152;16;1:10;"579,26";217;24;1:09
Universitas Negeri Yogyakarta;MESIN OTOMOTIF (D4);"86,92";118;8;1:15;"567,22";189;12;1:16
Universitas Negeri Yogyakarta;PARIWISATA (S1);"89,89";0;16;–;0;0;24;–
Universitas Negeri Yogyakarta;PENDIDIKAN ADMINISTRASI PERKANTORAN (S1);"89,26";324;22;1:15;"661,36";448;33;1:14
Universitas Negeri Yogyakarta;PENDIDIKAN AKUNTANSI (S1);"87,28";150;22;1:07;"602,5";238;33;1:07
Universitas Negeri Yogyakarta;PENDIDIKAN BAHASA DAN SASTRA INDONESIA (S1);"90,05";640;38;1:17;"691,6";823;57;1:14
Universitas Negeri Yogyakarta;PENDIDIKAN BAHASA INGGRIS (S1);"90,07";653;40;1:16;"691,83";887;60;1:15
Universitas Negeri Yogyakarta;PENDIDIKAN BAHASA JAWA (S1);"89,1";310;30;1:10;"648,13";409;45;1:09
Universitas Negeri Yogyakarta;PENDIDIKAN BAHASA JERMAN (S1);"85,61";49;16;1:03;"523,62";91;24;1:04
Universitas Negeri Yogyakarta;PENDIDIKAN BAHASA PRANCIS (S1);"85,25";41;16;1:03;"524,12";92;24;1:04
Universitas Negeri Yogyakarta;PENDIDIKAN BIOLOGI (S1);"88,75";274;16;1:17;"619,19";275;24;1:11
Universitas Negeri Yogyakarta;PENDIDIKAN EKONOMI (S1);"88,45";214;24;1:09;"632,82";356;36;1:10
Universitas Negeri Yogyakarta;PENDIDIKAN FISIKA (S1);"86,16";81;16;1:05;"540,06";110;24;1:05
Universitas Negeri Yogyakarta;PENDIDIKAN GEOGRAFI (S1);"87,62";177;16;1:11;"575,34";216;24;1:09
Universitas Negeri Yogyakarta;PENDIDIKAN GURU PAUD (S1);"88,92";256;16;1:16;"642,49";386;24;1:16
Universitas Negeri Yogyakarta;PENDIDIKAN GURU SEKOLAH DASAR (S1);"90,6";1622;48;1:34;"702,41";2001;72;1:28
Universitas Negeri Yogyakarta;PENDIDIKAN IPA (S1);"87,62";176;24;1:07;"609,82";245;36;1:07
Universitas Negeri Yogyakarta;PENDIDIKAN IPS (S1);"87,97";203;16;1:13;"621,82";307;24;1:13
Universitas Negeri Yogyakarta;PENDIDIKAN JASMANI KESEHATAN DAN REKREASI (S1);"89,35";398;40;1:10;"678,33";735;60;1:12
Universitas Negeri Yogyakarta;PENDIDIKAN JASMANI SEKOLAH DASAR (S1);"86,47";107;24;1:04;"569,84";211;36;1:06
Universitas Negeri Yogyakarta;PENDIDIKAN KEPELATIHAN OLAHRAGA (S1);"87,93";201;40;1:05;"642,57";388;60;1:06
Universitas Negeri Yogyakarta;PENDIDIKAN KEWARGANEGARAAN (S1);"88,91";244;16;1:15;"627,51";336;24;1:14
Universitas Negeri Yogyakarta;PENDIDIKAN KIMIA (S1);"86,68";115;16;1:07;"541,15";136;24;1:06
Universitas Negeri Yogyakarta;PENDIDIKAN KRIYA (S1);"85,64";56;16;1:04;"517,51";50;24;1:02
Universitas Negeri Yogyakarta;PENDIDIKAN LUAR BIASA (S1);"88,71";218;24;1:09;"641,58";369;36;1:10
Universitas Negeri Yogyakarta;PENDIDIKAN LUAR SEKOLAH (S1);"86,47";99;16;1:06;"566,47";203;24;1:08
Universitas Negeri Yogyakarta;PENDIDIKAN MATEMATIKA (S1);"89,47";416;16;1:26;"655,06";438;24;1:18
Universitas Negeri Yogyakarta;PENDIDIKAN SEJARAH (S1);"88,44";212;22;1:10;"628,57";347;33;1:11
Universitas Negeri Yogyakarta;PENDIDIKAN SENI MUSIK (S1);"85,84";80;16;1:05;"550,79";141;24;1:06
Universitas Negeri Yogyakarta;PENDIDIKAN SENI RUPA (S1);"87,06";133;16;1:08;"563,89";181;24;1:08
Universitas Negeri Yogyakarta;PENDIDIKAN SENI TARI (S1);"86,97";120;16;1:08;"546,59";134;24;1:06
Universitas Negeri Yogyakarta;PENDIDIKAN SOSIOLOGI (S1);"89,06";305;16;1:19;"641,46";362;24;1:15
Universitas Negeri Yogyakarta;PENDIDIKAN TATA BOGA (S1);"90,12";708;16;1:44;"695,18";891;24;1:37
Universitas Negeri Yogyakarta;PENDIDIKAN TATA BUSANA (S1);90;549;16;1:34;"668,2";568;24;1:24
Universitas Negeri Yogyakarta;PENDIDIKAN TATA NIAGA (S1);"85,41";180;30;1:06;"578,95";223;36;1:06
Universitas Negeri Yogyakarta;PENDIDIKAN TEKNIK BANGUNAN (S1);"83,75";97;42;1:02;"528,06";96;49;1:02
Universitas Negeri Yogyakarta;PENDIDIKAN TEKNIK ELEKTRO (S1);"85,83";79;30;1:03;"518,25";75;35;1:02
Universitas Negeri Yogyakarta;PENDIDIKAN TEKNIK ELEKTRONIKA (S1);"85,21";25;8;1:03;"511,95";44;12;1:04
Universitas Negeri Yogyakarta;PENDIDIKAN TEKNIK INFORMATIKA (S1);"89,64";439;8;1:55;"692,39";891;12;"0,093055556"
Universitas Negeri Yogyakarta;PENDIDIKAN TEKNIK MEKATRONIKA (S1);"85,81";66;16;1:04;"538,38";96;24;1:04
Universitas Negeri Yogyakarta;PENDIDIKAN TEKNIK MESIN (S1);"87,26";140;16;1:09;"569,49";204;24;1:09
Universitas Negeri Yogyakarta;PENDIDIKAN TEKNIK OTOMOTIF (S1);"87,64";191;16;1:12;"586,81";223;24;1:09
Universitas Negeri Yogyakarta;PENDIDIKAN TEKNIK SIPIL & PERENCANAAN (S1);"86,51";112;16;1:07;"587,37";224;24;1:09
Universitas Negeri Yogyakarta;PENGELOLAAN USAHA REKREASI (D4);"85,09";16;8;1:02;"519,29";60;12;1:05
Universitas Negeri Yogyakarta;PENGOBATAN TRADISIONAL INDONESIA (D4);"85,07";16;8;1:02;"509,07";37;12;1:03
Universitas Negeri Yogyakarta;PROMOSI KESEHATAN (D4);"85,74";57;8;1:07;"546,18";123;12;1:10
Universitas Negeri Yogyakarta;PSIKOLOGI (S1);"90,61";1653;38;1:44;"708,5";2724;57;1:48
Universitas Negeri Yogyakarta;SASTRA INDONESIA (S1);"88,98";257;24;1:11;"636,87";358;36;1:10
Universitas Negeri Yogyakarta;SASTRA INGGRIS (S1);"89,76";480;24;1:20;"686,8";750;36;1:21
Universitas Negeri Yogyakarta;STATISTIKA (S1);"88,02";211;8;1:26;"614,68";262;12;1:22
Universitas Negeri Yogyakarta;TATA BOGA (D4);"90,1";702;16;1:44;"698,4";1091;24;1:45
Universitas Negeri Yogyakarta;TATA BUSANA (D4);"89,08";307;16;1:19;"658,42";442;24;1:18
Universitas Negeri Yogyakarta;TATA RIAS DAN KECANTIKAN (D4);"88,88";240;8;1:30;"652,12";417;12;1:35
Universitas Negeri Yogyakarta;TEKNIK ELEKTRO (D4);"85,77";61;8;1:08;"558,83";160;12;1:13
Universitas Negeri Yogyakarta;TEKNIK ELEKTRO (S1);"87,59";154;16;1:10;"631,54";355;24;1:15
Universitas Negeri Yogyakarta;TEKNIK ELEKTRONIKA (D4);"85,64";49;16;1:03;"522,63";80;24;1:03
Universitas Negeri Yogyakarta;TEKNIK INDUSTRI (S1);"88,48";217;16;1:14;"674,2";688;24;1:29
Universitas Negeri Yogyakarta;TEKNIK MANUFAKTUR (S1);"86,37";89;16;1:06;"559,01";169;24;1:07
Universitas Negeri Yogyakarta;TEKNIK MESIN (D4);"87,8";200;8;1:25;"629,2";347;12;1:29
Universitas Negeri Yogyakarta;TEKNIK SIPIL (D4);"86,11";80;8;1:10;"583,83";217;12;1:18
Universitas Negeri Yogyakarta;TEKNIK SIPIL (S1);"89,34";382;16;1:24;"681,23";741;24;1:31
Universitas Negeri Yogyakarta;TEKNOLOGI INFORMASI (S1);"89,82";496;16;1:31;"697,75";1054;24;1:44
Universitas Negeri Yogyakarta;TEKNOLOGI PENDIDIKAN (S1);"86,99";129;16;1:08;"602,2";228;24;1:10
UPN Veteran Yogyakarta;AGRIBISNIS (S1);"85,34";298;47;1:06;"591,48";719;116;1:06
UPN Veteran Yogyakarta;AGROTEKNOLOGI (S1);"85,49";348;81;1:04;"607,05";806;150;1:05
UPN Veteran Yogyakarta;AKUNTANSI (S1);"86,82";949;121;1:08;"680,59";1784;255;1:07
UPN Veteran Yogyakarta;EKONOMI PEMBANGUNAN (S1);"86,84";520;70;1:07;"674,92";1422;175;1:08
UPN Veteran Yogyakarta;HUBUNGAN MASYARAKAT (S1);"87,01";428;46;1:09;"630,02";999;115;1:09
UPN Veteran Yogyakarta;ILMU ADMINISTRASI BISNIS (S1);"88,22";519;46;1:11;"646,16";1149;115;1:10
UPN Veteran Yogyakarta;ILMU HUBUNGAN INTERNASIONAL (S1);"88,61";462;53;1:09;"632,8";1095;132;1:08
UPN Veteran Yogyakarta;ILMU KOMUNIKASI (S1);"89,6";1125;107;1:11;"695,58";2204;146;1:15
UPN Veteran Yogyakarta;ILMU TANAH (S1);"90,11";108;30;1:04;"544,28";301;75;1:04
UPN Veteran Yogyakarta;MANAJEMEN (S1);"90,15";1340;170;1:08;"701,33";2856;425;1:07
UPN Veteran Yogyakarta;METALURGI (S1);"90,2";156;24;1:07;"571,17";526;60;1:09
UPN Veteran Yogyakarta;SISTEM INFORMASI (S1);"90,47";347;42;1:08;"615,37";985;105;1:09
UPN Veteran Yogyakarta;TEKNIK GEOFISIKA (S1);"91,79";112;24;1:05;"561,84";422;60;1:07
UPN Veteran Yogyakarta;TEKNIK GEOLOGI (S1);"92,11";524;60;1:09;"664,86";1343;150;1:09
UPN Veteran Yogyakarta;TEKNIK GEOMATIKA (S1);"92,17";56;22;1:03;"536,78";216;55;1:04
UPN Veteran Yogyakarta;TEKNIK INDUSTRI (S1);"92,17";500;62;1:08;"660,93";1308;154;1:08
UPN Veteran Yogyakarta;TEKNIK INFORMATIKA (S1);"92,69";860;54;1:16;"693,71";1963;135;1:15
UPN Veteran Yogyakarta;TEKNIK KIMIA (D3);"93,62";11;18;1:01;"519,9";40;45;1:01
UPN Veteran Yogyakarta;TEKNIK KIMIA (S1);"93,14";251;53;1:05;"585,24";533;132;1:04
UPN Veteran Yogyakarta;TEKNIK LINGKUNGAN (S1);"93,7";304;36;1:08;"606,31";768;90;1:09
UPN Veteran Yogyakarta;TEKNIK PERMINYAKAN (S1);"93,73";602;60;1:10;"679,31";1463;150;1:10
UPN Veteran Yogyakarta;TEKNIK PERTAMBANGAN (S1);"93,99";1242;60;1:21;"696,88";2780;150;1:19
UIN SUKA Yogyakarta;ARSITEKTUR (S1);"90,67";0;9;–;"600,17";0;23;–
UIN SUKA Yogyakarta;BIOLOGI (S1);"88,11";62;18;1:03;"573,92";91;45;1:02
UIN SUKA Yogyakarta;FISIKA (S1);"85,26";12;12;1:01;"537,26";24;30;1:01
UIN SUKA Yogyakarta;ILMU HUKUM (IH) (S1);"89,71";421;40;1:11;"660,47";636;100;1:06
UIN SUKA Yogyakarta;ILMU KESEJAHTERAAN SOSIAL (IKS) (S1);"89,63";191;19;1:10;"600,71";268;48;1:06
UIN SUKA Yogyakarta;ILMU KOMUNIKASI (S1);"89,78";460;29;1:16;"687,23";669;73;1:09
UIN SUKA Yogyakarta;ILMU PERPUSTAKAAN (IP) (S1);"89,68";298;30;1:10;"628,28";349;75;1:05
UIN SUKA Yogyakarta;KIMIA (S1);"87,97";40;18;1:02;"566,94";47;45;1:01
UIN SUKA Yogyakarta;MATEMATIKA (S1);"88,68";67;24;1:03;"591,74";118;60;1:02
UIN SUKA Yogyakarta;PENDIDIKAN BIOLOGI (S1);"88,94";106;18;1:06;"602,23";92;45;1:02
UIN SUKA Yogyakarta;PENDIDIKAN FISIKA (S1);"85,71";19;12;1:02;"544,33";25;30;1:01
UIN SUKA Yogyakarta;PENDIDIKAN KIMIA (S1);"85,93";29;12;1:02;"543,09";30;30;1:01
UIN SUKA Yogyakarta;PENDIDIKAN MATEMATIKA (S1);"88,94";95;18;1:05;"621,56";112;45;1:02
UIN SUKA Yogyakarta;PSIKOLOGI (S1);"90,5";544;35;1:16;"687,71";801;88;1:09
UIN SUKA Yogyakarta;SAINS BIOMEDIS (S1);"90,87";0;9;–;"608,58";0;23;–
UIN SUKA Yogyakarta;SASTRA INGGRIS (SI) (S1);"89,15";149;21;1:07;"625,2";226;53;1:04
UIN SUKA Yogyakarta;SOSIOLOGI (S1);"88,99";142;18;1:08;"613,64";206;45;1:05
UIN SUKA Yogyakarta;TEKNIK INDUSTRI (S1);"89,2";151;18;1:08;"640,55";290;45;1:06
UIN SUKA Yogyakarta;TEKNIK INFORMATIKA (S1);"90,19";486;20;1:24;"671,8";757;50;1:15
Universitas Tidar;AGRIBISNIS (S1);"84,06";0;30;1:00;"536,48";270;50;1:05
Universitas Tidar;AGROTEKNOLOGI (S1);"87,45";305;45;1:07;"552,77";390;75;1:05
Universitas Tidar;AKUAKULTUR (S1);"86,05";128;45;1:03;"511,09";177;75;1:02
Universitas Tidar;AKUNTANSI (D3);"85,84";88;30;1:03;"509,1";158;75;1:02
Universitas Tidar;AKUNTANSI (S1);"89,31";612;40;1:15;"593,04";698;100;1:07
Universitas Tidar;AKUNTANSI PERPAJAKAN (D4);"89,51";0;20;–;0;0;50;–
Universitas Tidar;EKONOMI PEMBANGUNAN (S1);"88,4";420;40;1:11;"567,18";609;100;1:06
Universitas Tidar;GIZI (S1);"84,31";0;30;1:00;"562,92";487;50;1:10
Universitas Tidar;HUKUM (S1);"88,63";443;46;1:10;"576,81";621;115;1:05
Universitas Tidar;ILMU ADMINISTRASI NEGARA (S1);"88,9";493;75;1:07;"579,64";624;100;1:06
Universitas Tidar;ILMU KOMUNIKASI (S1);"89,35";658;40;1:16;"609,41";1012;100;1:10
Universitas Tidar;MANAJEMEN (S1);"89,82";912;40;1:23;"595,62";981;100;1:10
Universitas Tidar;PARIWISATA (S1);"87,51";309;26;1:12;"553,55";458;65;1:07
Universitas Tidar;PENDIDIKAN BAHASA DAN SASTRA INDONESIA (S1);"88,92";499;40;1:12;"592,39";624;100;1:06
Universitas Tidar;PENDIDIKAN BAHASA INGGRIS (S1);"87,66";314;40;1:08;"550,58";379;100;1:04
Universitas Tidar;PENDIDIKAN BIOLOGI (S1);"86,66";193;32;1:06;"515,66";228;80;1:03
Universitas Tidar;PENDIDIKAN ILMU PENGETAHUAN ALAM (S1);"86,54";169;32;1:05;"511,48";195;80;1:02
Universitas Tidar;PENDIDIKAN MATEMATIKA (S1);"87,37";239;32;1:07;"539,12";281;80;1:04
Universitas Tidar;PETERNAKAN (S1);87;227;45;1:05;"542,82";319;75;1:04
Universitas Tidar;TEKNIK ELEKTRO (S1);"86,43";167;24;1:07;"533,5";268;60;1:04
Universitas Tidar;TEKNIK INDUSTRI (S1);"85,9";97;16;1:06;"521,55";236;40;1:06
Universitas Tidar;TEKNIK MEKATRONIKA (S1);"85,58";27;16;1:02;"508,76";50;40;1:01
Universitas Tidar;TEKNIK MESIN (S1);"87,37";229;32;1:07;"543,11";331;80;1:04
Universitas Tidar;TEKNIK SIPIL (S1);"87,73";317;24;1:13;"554,79";472;60;1:08
Universitas Tidar;TEKNOLOGI INFORMASI (S1);"86,08";164;16;1:10;"543,25";365;40;1:09
Universitas Tidar;TEKNOLOGI PANGAN (S1);"85,96";118;30;1:04;"522,87";250;50;1:05
Universitas Tidar;TEKNOLOGI REKAYASA PERANCANGAN MANUFAKTUR (D4);"85,2";9;16;1:01;"508,18";41;40;1:01
ISI Surakarta;ANIMASI (D4);"84,74";0;8;–;0;0;15;–
ISI Surakarta;DESAIN INTERIOR (S1);"83,15";89;28;1:03;"587,92";164;55;1:03
ISI Surakarta;DESAIN KOMUNIKASI VISUAL (S1);"83,35";252;28;1:09;"598,75";566;55;1:10
ISI Surakarta;DESAIN MODE BATIK (D4);"81,69";25;27;1:01;"536,83";34;53;1:01
ISI Surakarta;ETNOMUSIKOLOGI (S1);"81,54";23;22;1:01;"547,26";36;43;1:01
ISI Surakarta;FILM DAN TELEVISI (S1);"83,34";158;30;1:05;"588,16";302;60;1:05
ISI Surakarta;FOTOGRAFI (S1);"82,38";84;28;1:03;"580,19";104;55;1:02
ISI Surakarta;KOREOGRAFI INKUIRI (S1);"84,52";0;7;–;0;0;13;–
ISI Surakarta;KRIYA (S1);"79,14";18;17;1:01;"517,38";19;33;1:01
ISI Surakarta;SENI INTERMEDIA (S1);"83,67";0;7;–;0;0;13;–
ISI Surakarta;SENI KARAWITAN (S1);"81,92";59;28;1:02;"572,85";82;55;1:01
ISI Surakarta;SENI MURNI (S1);"81,92";41;20;1:02;"572,38";81;40;1:02
ISI Surakarta;SENI PEDALANGAN (S1);"79,11";13;14;1:01;"532,68";25;28;1:01
ISI Surakarta;SENJATA TRADISIONAL KERIS (D4);"78,35";0;8;1:00;"509,61";2;15;1:00
ISI Surakarta;TARI (S1);"82,72";87;33;1:03;"585,65";113;65;1:02
ISI Surakarta;TEATER (S1);"79,11";10;10;1:01;"514,29";14;20;1:01
Universitas Diponegoro;ADMINISTRASI BISNIS (S1);"93,22";836;52;1:16;"682,03";1342;78;1:17
Universitas Diponegoro;ADMINISTRASI PUBLIK (S1);"92,86";734;44;1:17;"676,26";1070;66;1:16
Universitas Diponegoro;ADMINISTRASI PUBLIK KAMPUS REMBANG (S1);"87,41";123;24;1:05;"588,74";189;36;1:05
Universitas Diponegoro;AGRIBISNIS (S1);"91,41";507;42;1:12;"645,01";663;63;1:11
Universitas Diponegoro;AGROEKOTEKNOLOGI (S1);"90,29";407;42;1:10;"639,07";577;63;1:09
Universitas Diponegoro;AKUAKULTUR (S1);"87,58";146;25;1:06;"607,49";319;38;1:08
Universitas Diponegoro;AKUNTANSI (S1);"95,13";1704;78;1:22;"693,27";2017;117;1:17
Universitas Diponegoro;AKUNTANSI PERPAJAKAN (D4);"91,52";546;86;1:06;"678,5";1255;129;1:10
Universitas Diponegoro;ANTROPOLOGI SOSIAL (S1);"88,92";316;40;1:08;"634,12";570;60;1:10
Universitas Diponegoro;ARSITEKTUR (S1);"93,91";637;44;1:14;"670,74";981;66;1:15
Universitas Diponegoro;BAHASA ASING TERAPAN (D4);"86,09";63;30;1:02;"583,33";134;45;1:03
Universitas Diponegoro;BAHASA DAN KEBUDAYAAN JEPANG (S1);"89,63";356;39;1:09;"634,97";575;59;1:10
Universitas Diponegoro;BIOLOGI (S1);"88,77";260;42;1:06;"606,33";317;63;1:05
Universitas Diponegoro;BIOTEKNOLOGI (S1);"90,7";411;26;1:16;"619,76";396;39;1:10
Universitas Diponegoro;BISNIS DIGITAL (S1);"94,45";0;20;–;0;0;30;–
Universitas Diponegoro;EKONOMI (S1);"91,88";677;56;1:12;"646,9";705;84;1:08
Universitas Diponegoro;EKONOMI ISLAM (S1);"90,77";446;36;1:12;"628,57";409;54;1:08
Universitas Diponegoro;FARMASI (S1);"93,97";967;18;1:54;"677,61";1081;27;1:40
Universitas Diponegoro;FISIKA (S1);"87,96";171;42;1:04;"605,36";243;63;1:04
Universitas Diponegoro;GIZI (S1);"94,41";1125;35;1:32;"678,09";1246;53;1:24
Universitas Diponegoro;HUBUNGAN INTERNASIONAL (S1);"93,14";736;42;1:18;"670,45";961;63;1:15
Universitas Diponegoro;HUKUM (S1);"95,47";2054;184;1:11;"706,53";3285;276;1:12
Universitas Diponegoro;ILMU KELAUTAN (S1);"88,86";299;38;1:08;"631,23";454;57;1:08
Universitas Diponegoro;ILMU KOMUNIKASI (S1);"94,58";1446;52;1:28;"699,18";2063;78;1:26
Universitas Diponegoro;ILMU PEMERINTAHAN (S1);"91,72";625;52;1:12;"653,01";742;78;1:10
Universitas Diponegoro;ILMU PERPUSTAKAAN (S1);"90,82";451;39;1:12;"640,44";610;59;1:10
Universitas Diponegoro;INFORMASI DAN HUMAS (D4);"87,42";128;46;1:03;"625,56";407;69;1:06
Universitas Diponegoro;INFORMATIKA (S1);"95,2";1347;50;1:27;"688,19";1979;75;1:26
Universitas Diponegoro;KEDOKTERAN (S1);"95,31";1769;62;1:29;"700,6";3133;93;1:34
Universitas Diponegoro;KEDOKTERAN GIGI (S1);"90,1";397;10;1:40;"634,02";551;15;1:37
Universitas Diponegoro;KEPERAWATAN (S1);"95,5";2074;54;1:38;"685,23";1676;81;1:21
Universitas Diponegoro;KESEHATAN MASYARAKAT (S1);"95,08";1523;82;1:19;"685,75";1946;123;1:16
Universitas Diponegoro;KESELAMATAN DAN KESEHATAN KERJA (S1);"95,07";0;24;–;0;0;36;–
Universitas Diponegoro;KIMIA (S1);"88,55";214;42;1:05;"605,19";219;63;1:03
